filename,intent,confidence,reason
transcript_chat-4933a1e6-7f4c-4e08-bfb1-5bc2ad4cf5d9.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99964, Requested 543. Please try again in 7m18.048s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4969497c-e87d-4d1e-a8d0-cd86bb07b2b7.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99964, Requested 372. Please try again in 4m50.304s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4970ad4b-f996-4f15-ac86-e9e04bd04e1f.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99964, Requested 420. Please try again in 5m31.776s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-49f887db-7d82-43d9-a608-5714f894b9f1.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99963, Requested 713. Please try again in 9m44.064s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4a4f91c1-386f-4b30-955e-3c0fb7362a1a.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99963, Requested 353. Please try again in 4m33.024s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4a6c38fe-86c2-4293-882b-f23a1c5f448a.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99963, Requested 658. Please try again in 8m56.544s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4a9db3b8-66a0-47ba-998e-acf42c3b5cd7.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99963, Requested 795. Please try again in 10m54.912s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4aaa3f15-7e77-410c-8013-855fadd91fe2.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99962, Requested 557. Please try again in 7m28.416s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4b9ba400-7ef8-48b6-9ffb-59b86b6dcd2e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99962, Requested 578. Please try again in 7m46.56s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4bc680c3-34b3-4596-a468-bb9b5d2f0875.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99962, Requested 575. Please try again in 7m43.967999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4bd43a3d-c966-488a-a1b1-0c32fd95c972.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99961, Requested 539. Please try again in 7m12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4c190d16-4139-494c-a182-e8d877d10de6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99961, Requested 595. Please try again in 8m0.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4c56802f-79e0-4c4a-b624-52d9360b90a0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99961, Requested 394. Please try again in 5m6.72s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4cbb132c-952d-4841-8177-877aa47ee607.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99961, Requested 367. Please try again in 4m43.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4ce989ee-4087-4214-9d84-72c29b4a8947.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99960, Requested 902. Please try again in 12m24.767999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4cfda5df-ffc0-4a10-b29d-ed94dfda7d22.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99960, Requested 476. Please try again in 6m16.704s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4d7275eb-7de7-42ba-b2d8-68b7fed34b24.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99960, Requested 596. Please try again in 8m0.383999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4d88dc67-12f9-4d26-a2cd-a5998c6ab27d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99959, Requested 448. Please try again in 5m51.647999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4e40b0fa-8dcd-49db-8e45-1893c10498f2.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99959, Requested 488. Please try again in 6m26.208s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4e717813-e3d4-414f-829d-c1368112fb6c.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99959, Requested 861. Please try again in 11m48.48s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4e75ef3f-61a8-4193-ba13-66494546577b.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99958, Requested 762. Please try again in 10m22.079999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4eb99109-20b7-4963-8577-eb6e8b8f01ab.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99958, Requested 612. Please try again in 8m12.48s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4ef8a606-3fb3-4b42-a238-8a1354a2e146.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99958, Requested 691. Please try again in 9m20.736s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f10f6d1-e865-42b1-a204-834528716290.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99958, Requested 604. Please try again in 8m5.568s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f3affc5-960b-4990-abf9-57d7d60c6358.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99957, Requested 459. Please try again in 5m59.424s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f3c7aca-f287-4bc0-8881-2b5d0f9d31a5.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99957, Requested 867. Please try again in 11m51.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f3e20e8-e172-494a-80f3-b864f202c0b0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99956, Requested 395. Please try again in 5m3.264s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f541da5-2799-491c-9757-b80fd4b4cb96.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99956, Requested 634. Please try again in 8m29.76s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f667e84-73c2-43f7-a47b-0c2334672ebd.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99956, Requested 395. Please try again in 5m3.264s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4f97ca32-860a-426c-8006-d4450743f07b.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99955, Requested 845. Please try again in 11m31.2s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-4fc171f7-5059-4b49-a607-943896e871d0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99955, Requested 527. Please try again in 6m56.448s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-50294f01-1295-4dde-a32c-0758aac4986d.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99955, Requested 706. Please try again in 9m31.104s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-50722090-2ae4-4476-96e6-8669d22f53c7.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99955, Requested 618. Please try again in 8m15.072s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-508beab9-0a17-49c0-8772-1ad0b38fd1d7.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99954, Requested 758. Please try again in 10m15.168s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-50c9a4cf-dc8f-4ef5-b356-855af9ea1c2b.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99954, Requested 549. Please try again in 7m14.592s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-50d67a52-f733-4bdc-8b70-ffc71a3ad0d5.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99954, Requested 501. Please try again in 6m33.12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-50ef3b13-8328-4413-9332-b9ba01695696.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99953, Requested 745. Please try again in 10m3.072s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-5140bf52-6960-4bd6-b21f-67ee42682fd1.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99953, Requested 897. Please try again in 12m14.4s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-519213e7-c0f3-41f8-8154-2876b42c9f8c.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99953, Requested 501. Please try again in 6m32.256s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-52479d3d-6641-460a-ae3d-22676960a3d0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99952, Requested 907. Please try again in 12m22.176s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-5275a2fa-54ad-4269-a7b3-2d62053b3fe0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99952, Requested 438. Please try again in 5m36.96s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-532e225d-e329-452c-98af-d9bbb6dd56d0.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99952, Requested 622. Please try again in 8m15.936s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-533be10c-8cf2-40f1-a5b5-7dc684a19804.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99952, Requested 515. Please try again in 6m43.488s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-5347a7fb-f65f-45e1-a8fc-df7a7388ac55.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99951, Requested 838. Please try again in 11m21.695999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-5402a56a-debc-4b08-9b59-7ec52cc412d9.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99951, Requested 440. Please try again in 5m37.824s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-54095d9e-d271-4ce3-8b9c-c4a2878a88c6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99950, Requested 550. Please try again in 7m12s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-548efa6b-8938-4f86-84a1-0a4f39232b02.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99950, Requested 794. Please try again in 10m42.816s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-549fd8a4-34e7-4538-a298-6ff46f42f261.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99950, Requested 891. Please try again in 12m6.624s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-54cc2e07-6e34-4d52-bdcd-b69796fb7610.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99949, Requested 397. Please try again in 4m58.944s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-557bb625-3dac-47d0-8d7b-f9375efeffb6.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99949, Requested 525. Please try again in 6m49.536s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-55b48ae3-c80c-429b-ad73-962763b20158.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99949, Requested 586. Please try again in 7m42.239999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-55e51b91-ebe2-4eee-8fcd-b7fd14cb7b4e.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99949, Requested 821. Please try again in 11m5.28s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-55eb231d-6585-4b3f-86a0-b2304dd8b487.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99948, Requested 551. Please try again in 7m11.135999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-565a4d4e-d21b-4ce6-a8cc-8f996ddf3099.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99948, Requested 755. Please try again in 10m7.392s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-56d1591b-1c88-4370-a1d7-12e521222cae.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99948, Requested 835. Please try again in 11m16.512s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-5720992d-ed4f-4347-9269-a0b643bae8c1.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99947, Requested 401. Please try again in 5m0.672s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-5788d189-34e0-42ff-8956-13c46f7eff30.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99947, Requested 675. Please try again in 8m57.408s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-57904348-cede-44e2-b968-d80242a140ab.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99947, Requested 611. Please try again in 8m2.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
transcript_chat-57a3f2ea-0aa3-4351-9c87-45a1e398253c.txt,ERROR,0,"Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kkg9dkdkeqgb9da6amkmc7he` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99946, Requested 636. Please try again in 8m22.847999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}"
